Время;Имя узла;IP адрес;CPU (%);RAM (%);Disk (%)
21:47:56;MacBook-Margo;127.0.0.1;13.6;81.0;64.6
21:47:59;MacBook-Margo;127.0.0.1;16.9;81.0;64.6
21:48:02;MacBook-Margo;127.0.0.1;34.3;81.5;64.6
21:48:05;MacBook-Margo;127.0.0.1;17.1;81.4;64.6
21:48:08;MacBook-Margo;127.0.0.1;17.8;81.6;64.6
21:48:11;MacBook-Margo;127.0.0.1;21.6;81.3;64.6
21:48:14;MacBook-Margo;127.0.0.1;14.7;81.5;64.6
21:48:17;MacBook-Margo;127.0.0.1;22.9;82.0;64.6
21:48:20;MacBook-Margo;127.0.0.1;13.2;80.8;64.6
21:48:23;MacBook-Margo;127.0.0.1;10.8;80.5;64.6
21:48:26;MacBook-Margo;127.0.0.1;16.9;81.7;64.6
21:48:29;MacBook-Margo;127.0.0.1;15.4;81.6;64.6
21:48:32;MacBook-Margo;127.0.0.1;15.0;81.0;64.6
21:48:35;MacBook-Margo;127.0.0.1;15.9;81.4;64.6
21:48:38;MacBook-Margo;127.0.0.1;11.3;81.5;64.6
21:48:41;MacBook-Margo;127.0.0.1;14.5;81.5;64.6
21:48:44;MacBook-Margo;127.0.0.1;12.6;81.0;64.6
21:48:47;MacBook-Margo;127.0.0.1;11.2;81.0;64.6
21:48:50;MacBook-Margo;127.0.0.1;13.6;81.0;64.6
21:48:53;MacBook-Margo;127.0.0.1;14.0;81.2;64.6
21:48:56;MacBook-Margo;127.0.0.1;25.9;83.8;64.6
21:48:59;MacBook-Margo;127.0.0.1;19.3;83.0;64.6
21:49:02;MacBook-Margo;127.0.0.1;12.1;82.1;64.6
21:49:06;MacBook-Margo;127.0.0.1;16.2;82.7;64.6
21:49:09;MacBook-Margo;127.0.0.1;14.7;82.7;64.6
21:49:12;MacBook-Margo;127.0.0.1;15.8;82.8;64.6
21:49:15;MacBook-Margo;127.0.0.1;13.1;82.1;64.6
21:49:18;MacBook-Margo;127.0.0.1;16.0;82.2;64.6
21:49:21;MacBook-Margo;127.0.0.1;16.4;82.3;64.6
21:49:24;MacBook-Margo;127.0.0.1;18.1;82.5;64.6
21:49:27;MacBook-Margo;127.0.0.1;27.7;82.3;64.6
21:49:30;MacBook-Margo;127.0.0.1;16.4;82.4;64.6
21:49:33;MacBook-Margo;127.0.0.1;26.1;82.9;64.6
21:49:36;MacBook-Margo;127.0.0.1;19.1;82.5;64.6
21:49:39;MacBook-Margo;127.0.0.1;16.5;82.6;64.6
21:49:42;MacBook-Margo;127.0.0.1;15.1;82.9;64.6
21:49:45;MacBook-Margo;127.0.0.1;13.9;82.7;64.6
21:49:48;MacBook-Margo;127.0.0.1;15.1;83.1;64.6
21:49:51;MacBook-Margo;127.0.0.1;18.5;83.1;64.6
21:49:54;MacBook-Margo;127.0.0.1;16.1;83.1;64.6
21:49:57;MacBook-Margo;127.0.0.1;18.0;83.4;64.6
21:50:00;MacBook-Margo;127.0.0.1;19.9;83.6;64.6
21:50:03;MacBook-Margo;127.0.0.1;21.5;84.3;64.6
21:50:06;MacBook-Margo;127.0.0.1;9.0;82.7;64.6
21:50:09;MacBook-Margo;127.0.0.1;7.7;82.4;64.6
21:50:12;MacBook-Margo;127.0.0.1;11.7;83.3;64.6
21:50:15;MacBook-Margo;127.0.0.1;8.0;82.2;64.6
21:50:18;MacBook-Margo;127.0.0.1;10.1;82.1;64.6
21:50:21;MacBook-Margo;127.0.0.1;7.0;82.2;64.6
21:50:24;MacBook-Margo;127.0.0.1;7.9;82.2;64.6
21:50:27;MacBook-Margo;127.0.0.1;7.4;82.1;64.6
21:50:30;MacBook-Margo;127.0.0.1;8.4;82.0;64.6
21:50:33;MacBook-Margo;127.0.0.1;7.4;82.1;64.6
21:50:36;MacBook-Margo;127.0.0.1;7.7;82.0;64.6
21:50:39;MacBook-Margo;127.0.0.1;7.5;81.9;64.6
21:50:43;MacBook-Margo;127.0.0.1;7.0;82.2;64.6
21:50:46;MacBook-Margo;127.0.0.1;7.2;81.8;64.6
21:50:49;MacBook-Margo;127.0.0.1;7.8;81.6;64.6
21:50:52;MacBook-Margo;127.0.0.1;7.2;81.7;64.6
21:50:55;MacBook-Margo;127.0.0.1;7.5;81.7;64.6
21:50:58;MacBook-Margo;127.0.0.1;8.4;82.0;64.6
21:51:01;MacBook-Margo;127.0.0.1;7.9;81.9;64.6
21:51:04;MacBook-Margo;127.0.0.1;8.2;81.8;64.6
21:51:07;MacBook-Margo;127.0.0.1;6.5;81.7;64.6
21:51:10;MacBook-Margo;127.0.0.1;9.2;81.6;64.6
21:51:13;MacBook-Margo;127.0.0.1;8.7;82.2;64.6
21:51:16;MacBook-Margo;127.0.0.1;8.3;81.7;64.6
21:51:19;MacBook-Margo;127.0.0.1;8.1;81.7;64.6
21:51:22;MacBook-Margo;127.0.0.1;7.9;81.6;64.6
21:51:25;MacBook-Margo;127.0.0.1;11.7;81.7;64.6
21:51:28;MacBook-Margo;127.0.0.1;8.4;81.7;64.6
21:51:31;MacBook-Margo;127.0.0.1;9.1;81.7;64.6
21:51:34;MacBook-Margo;127.0.0.1;8.1;81.8;64.6
21:51:37;MacBook-Margo;127.0.0.1;17.9;81.2;64.6
21:51:40;MacBook-Margo;127.0.0.1;7.0;81.3;64.6
21:51:43;MacBook-Margo;127.0.0.1;7.4;81.5;64.6
21:51:46;MacBook-Margo;127.0.0.1;6.6;81.1;64.6
21:51:49;MacBook-Margo;127.0.0.1;7.6;81.0;64.6
21:51:52;MacBook-Margo;127.0.0.1;6.5;81.0;64.6
21:51:55;MacBook-Margo;127.0.0.1;11.1;81.0;64.6
21:51:58;MacBook-Margo;127.0.0.1;7.4;81.0;64.6
21:52:01;MacBook-Margo;127.0.0.1;6.9;81.2;64.6
21:52:04;MacBook-Margo;127.0.0.1;7.1;81.1;64.6
21:52:07;MacBook-Margo;127.0.0.1;6.9;81.1;64.6
21:52:10;MacBook-Margo;127.0.0.1;7.1;80.9;64.6
21:52:13;MacBook-Margo;127.0.0.1;7.7;81.4;64.6
21:52:17;MacBook-Margo;127.0.0.1;7.3;80.9;64.6
21:52:20;MacBook-Margo;127.0.0.1;9.5;80.7;64.6
21:52:23;MacBook-Margo;127.0.0.1;7.8;80.8;64.6
21:52:26;MacBook-Margo;127.0.0.1;9.6;80.8;64.6
21:52:29;MacBook-Margo;127.0.0.1;6.6;80.8;64.6
21:52:32;MacBook-Margo;127.0.0.1;6.6;80.8;64.6
21:52:35;MacBook-Margo;127.0.0.1;8.6;81.1;64.6
21:52:38;MacBook-Margo;127.0.0.1;6.8;81.1;64.6
21:52:41;MacBook-Margo;127.0.0.1;8.1;81.0;64.6
21:52:44;MacBook-Margo;127.0.0.1;6.6;81.0;64.6
21:52:47;MacBook-Margo;127.0.0.1;7.7;80.9;64.6
21:52:50;MacBook-Margo;127.0.0.1;7.6;80.7;64.6
21:52:53;MacBook-Margo;127.0.0.1;6.8;80.7;64.6
21:52:56;MacBook-Margo;127.0.0.1;7.3;80.7;64.6
21:52:59;MacBook-Margo;127.0.0.1;6.7;80.7;64.6
21:53:02;MacBook-Margo;127.0.0.1;7.1;80.8;64.6
21:53:05;MacBook-Margo;127.0.0.1;7.2;80.8;64.6
21:53:08;MacBook-Margo;127.0.0.1;7.5;80.8;64.6
21:53:11;MacBook-Margo;127.0.0.1;8.0;80.8;64.6
21:53:14;MacBook-Margo;127.0.0.1;7.2;81.1;64.6
21:53:17;MacBook-Margo;127.0.0.1;7.5;80.7;64.6
21:53:20;MacBook-Margo;127.0.0.1;17.0;80.8;64.6
21:53:23;MacBook-Margo;127.0.0.1;22.1;80.6;64.6
21:53:26;MacBook-Margo;127.0.0.1;15.7;80.5;64.6
21:53:29;MacBook-Margo;127.0.0.1;16.8;80.5;64.6
21:53:32;MacBook-Margo;127.0.0.1;22.1;80.4;64.6
21:53:35;MacBook-Margo;127.0.0.1;8.3;80.5;64.6
21:53:38;MacBook-Margo;127.0.0.1;8.1;80.5;64.6
21:53:41;MacBook-Margo;127.0.0.1;9.2;81.6;64.6
21:53:44;MacBook-Margo;127.0.0.1;7.1;80.6;64.6
21:53:47;MacBook-Margo;127.0.0.1;7.0;80.4;64.6
21:53:51;MacBook-Margo;127.0.0.1;7.1;80.3;64.6
21:53:54;MacBook-Margo;127.0.0.1;6.6;80.3;64.6
21:53:57;MacBook-Margo;127.0.0.1;6.3;80.3;64.6
21:54:00;MacBook-Margo;127.0.0.1;9.4;80.4;64.6
21:54:03;MacBook-Margo;127.0.0.1;7.2;80.4;64.6
21:54:06;MacBook-Margo;127.0.0.1;6.5;80.3;64.6
21:54:09;MacBook-Margo;127.0.0.1;6.8;80.3;64.6
21:54:12;MacBook-Margo;127.0.0.1;8.4;81.4;64.6
21:54:15;MacBook-Margo;127.0.0.1;7.7;80.7;64.6
21:54:18;MacBook-Margo;127.0.0.1;9.5;80.5;64.6
21:54:21;MacBook-Margo;127.0.0.1;6.9;80.5;64.6
21:54:24;MacBook-Margo;127.0.0.1;8.1;80.4;64.6
21:54:27;MacBook-Margo;127.0.0.1;6.8;80.5;64.6
21:54:30;MacBook-Margo;127.0.0.1;11.4;80.5;64.6
21:54:33;MacBook-Margo;127.0.0.1;9.1;80.6;64.6
21:54:36;MacBook-Margo;127.0.0.1;60.1;81.1;64.6
21:54:39;MacBook-Margo;127.0.0.1;45.5;82.1;64.3
21:54:42;MacBook-Margo;127.0.0.1;34.2;83.9;64.3
21:54:45;MacBook-Margo;127.0.0.1;46.3;83.0;64.3
21:54:48;MacBook-Margo;127.0.0.1;42.0;83.7;64.3
21:54:51;MacBook-Margo;127.0.0.1;30.7;83.5;64.4
21:54:54;MacBook-Margo;127.0.0.1;27.2;83.5;64.4
21:54:57;MacBook-Margo;127.0.0.1;30.1;83.3;64.5
21:55:00;MacBook-Margo;127.0.0.1;9.2;83.3;64.5
21:55:03;MacBook-Margo;127.0.0.1;16.8;83.0;64.5
21:55:06;MacBook-Margo;127.0.0.1;26.1;82.9;64.5
21:55:10;MacBook-Margo;127.0.0.1;16.7;82.3;64.5
21:55:13;MacBook-Margo;127.0.0.1;13.3;83.3;64.5
21:55:16;MacBook-Margo;127.0.0.1;8.9;82.5;64.5
21:55:19;MacBook-Margo;127.0.0.1;6.6;82.5;64.5
21:55:22;MacBook-Margo;127.0.0.1;8.6;82.5;64.5
21:55:25;MacBook-Margo;127.0.0.1;8.3;81.4;64.5
21:55:28;MacBook-Margo;127.0.0.1;7.0;81.8;64.5
21:55:31;MacBook-Margo;127.0.0.1;8.3;81.8;64.5
21:55:34;MacBook-Margo;127.0.0.1;6.8;82.0;64.5
21:55:37;MacBook-Margo;127.0.0.1;8.0;81.9;64.5
21:55:40;MacBook-Margo;127.0.0.1;7.2;81.9;64.5
21:55:43;MacBook-Margo;127.0.0.1;7.3;82.2;64.5
21:55:46;MacBook-Margo;127.0.0.1;6.5;82.1;64.5
21:55:49;MacBook-Margo;127.0.0.1;6.6;82.0;64.5
21:55:52;MacBook-Margo;127.0.0.1;6.2;82.1;64.5
21:55:55;MacBook-Margo;127.0.0.1;10.5;82.1;64.5
21:55:58;MacBook-Margo;127.0.0.1;6.5;82.1;64.5
21:56:01;MacBook-Margo;127.0.0.1;6.7;82.2;64.5
21:56:04;MacBook-Margo;127.0.0.1;6.5;82.1;64.5
21:56:07;MacBook-Margo;127.0.0.1;8.6;82.1;64.5
21:56:10;MacBook-Margo;127.0.0.1;7.6;82.0;64.5
21:56:13;MacBook-Margo;127.0.0.1;8.0;81.9;64.5
21:56:16;MacBook-Margo;127.0.0.1;7.6;81.8;64.5
21:56:20;MacBook-Margo;127.0.0.1;6.2;81.8;64.5
21:56:23;MacBook-Margo;127.0.0.1;7.9;81.9;64.5
21:56:26;MacBook-Margo;127.0.0.1;17.8;81.6;64.5
21:56:29;MacBook-Margo;127.0.0.1;9.8;81.7;64.5
21:56:32;MacBook-Margo;127.0.0.1;5.9;81.6;64.5
21:56:35;MacBook-Margo;127.0.0.1;6.3;81.7;64.5
21:56:38;MacBook-Margo;127.0.0.1;7.4;81.6;64.5
21:56:41;MacBook-Margo;127.0.0.1;8.0;81.7;64.5
21:56:44;MacBook-Margo;127.0.0.1;6.1;82.2;64.5
21:56:47;MacBook-Margo;127.0.0.1;7.5;81.9;64.5
21:56:50;MacBook-Margo;127.0.0.1;7.0;82.0;64.5
21:56:53;MacBook-Margo;127.0.0.1;10.8;82.8;64.5
21:56:56;MacBook-Margo;127.0.0.1;8.8;81.8;64.5
21:56:59;MacBook-Margo;127.0.0.1;3.6;81.1;64.5
21:57:02;MacBook-Margo;127.0.0.1;3.0;81.3;64.5
21:57:05;MacBook-Margo;127.0.0.1;3.9;80.8;64.5
21:57:08;MacBook-Margo;127.0.0.1;3.7;80.6;64.5
21:57:11;MacBook-Margo;127.0.0.1;5.0;81.9;64.5
21:57:14;MacBook-Margo;127.0.0.1;3.7;81.8;64.5
21:57:17;MacBook-Margo;127.0.0.1;4.0;80.9;64.5
21:57:20;MacBook-Margo;127.0.0.1;2.9;80.8;64.5
21:57:23;MacBook-Margo;127.0.0.1;3.1;80.7;64.5
21:57:26;MacBook-Margo;127.0.0.1;3.3;80.6;64.5
21:57:29;MacBook-Margo;127.0.0.1;3.4;80.6;64.5
21:57:32;MacBook-Margo;127.0.0.1;3.7;80.7;64.5
21:57:36;MacBook-Margo;127.0.0.1;3.4;80.7;64.5
21:57:39;MacBook-Margo;127.0.0.1;4.0;80.7;64.5
21:57:42;MacBook-Margo;127.0.0.1;4.2;82.3;64.5
21:57:45;MacBook-Margo;127.0.0.1;2.6;81.5;64.5
21:57:48;MacBook-Margo;127.0.0.1;2.5;81.0;64.5
21:57:51;MacBook-Margo;127.0.0.1;3.4;80.8;64.5
21:57:54;MacBook-Margo;127.0.0.1;2.6;81.6;64.5
21:57:57;MacBook-Margo;127.0.0.1;2.4;81.1;64.5
21:58:00;MacBook-Margo;127.0.0.1;5.6;81.1;64.5
21:58:03;MacBook-Margo;127.0.0.1;3.1;81.1;64.5
21:58:06;MacBook-Margo;127.0.0.1;4.2;81.1;64.5
21:58:09;MacBook-Margo;127.0.0.1;2.2;81.0;64.5
21:58:12;MacBook-Margo;127.0.0.1;4.8;82.0;64.5
21:58:15;MacBook-Margo;127.0.0.1;2.6;81.0;64.5
21:58:18;MacBook-Margo;127.0.0.1;2.8;80.6;64.5
21:58:21;MacBook-Margo;127.0.0.1;3.5;80.4;64.5
21:58:24;MacBook-Margo;127.0.0.1;4.4;80.3;64.5
21:58:27;MacBook-Margo;127.0.0.1;2.7;80.3;64.5
21:58:30;MacBook-Margo;127.0.0.1;5.9;80.3;64.5
21:58:33;MacBook-Margo;127.0.0.1;3.0;80.3;64.5
21:58:36;MacBook-Margo;127.0.0.1;3.3;80.7;64.5
21:58:39;MacBook-Margo;127.0.0.1;5.3;80.8;64.5
21:58:42;MacBook-Margo;127.0.0.1;14.3;81.7;64.5
21:58:45;MacBook-Margo;127.0.0.1;13.1;80.7;64.5
21:58:48;MacBook-Margo;127.0.0.1;17.5;80.7;64.5
21:58:51;MacBook-Margo;127.0.0.1;19.5;80.5;64.5
21:58:54;MacBook-Margo;127.0.0.1;34.1;80.6;64.5
21:58:57;MacBook-Margo;127.0.0.1;14.3;80.5;64.5
21:59:00;MacBook-Margo;127.0.0.1;3.9;81.0;64.5
21:59:04;MacBook-Margo;127.0.0.1;2.8;80.8;64.5
21:59:07;MacBook-Margo;127.0.0.1;2.9;80.6;64.5
21:59:10;MacBook-Margo;127.0.0.1;2.4;80.4;64.5
21:59:13;MacBook-Margo;127.0.0.1;2.9;80.8;64.5
21:59:16;MacBook-Margo;127.0.0.1;4.7;80.7;64.5
21:59:19;MacBook-Margo;127.0.0.1;2.7;80.6;64.5
21:59:22;MacBook-Margo;127.0.0.1;2.6;80.5;64.5
21:59:25;MacBook-Margo;127.0.0.1;4.5;80.4;64.5
21:59:28;MacBook-Margo;127.0.0.1;2.9;80.5;64.5
21:59:31;MacBook-Margo;127.0.0.1;4.2;80.4;64.5
21:59:34;MacBook-Margo;127.0.0.1;3.3;80.5;64.5
21:59:37;MacBook-Margo;127.0.0.1;2.6;80.5;64.5
21:59:40;MacBook-Margo;127.0.0.1;2.5;80.5;64.5
21:59:43;MacBook-Margo;127.0.0.1;3.6;81.0;64.5
21:59:46;MacBook-Margo;127.0.0.1;3.2;80.7;64.5
21:59:49;MacBook-Margo;127.0.0.1;3.9;80.6;64.5
21:59:52;MacBook-Margo;127.0.0.1;4.7;80.4;64.5
21:59:55;MacBook-Margo;127.0.0.1;7.3;80.3;64.5
21:59:58;MacBook-Margo;127.0.0.1;3.5;80.3;64.5
22:00:01;MacBook-Margo;127.0.0.1;7.0;81.1;64.5
22:00:04;MacBook-Margo;127.0.0.1;3.2;80.8;64.5
22:00:07;MacBook-Margo;127.0.0.1;2.9;80.7;64.5
22:00:10;MacBook-Margo;127.0.0.1;2.5;80.3;64.5
22:00:13;MacBook-Margo;127.0.0.1;3.5;81.4;64.5
22:00:16;MacBook-Margo;127.0.0.1;3.9;80.7;64.5
22:00:19;MacBook-Margo;127.0.0.1;3.2;80.5;64.5
22:00:22;MacBook-Margo;127.0.0.1;3.7;80.4;64.5
22:00:25;MacBook-Margo;127.0.0.1;6.1;80.3;64.5
22:00:29;MacBook-Margo;127.0.0.1;2.6;80.3;64.5
22:00:32;MacBook-Margo;127.0.0.1;3.7;80.3;64.5
22:00:35;MacBook-Margo;127.0.0.1;2.4;80.3;64.5
22:00:38;MacBook-Margo;127.0.0.1;2.3;80.3;64.5
22:00:41;MacBook-Margo;127.0.0.1;4.9;80.4;64.5
22:00:44;MacBook-Margo;127.0.0.1;3.3;81.4;64.5
22:00:47;MacBook-Margo;127.0.0.1;4.4;80.6;64.5
22:00:50;MacBook-Margo;127.0.0.1;2.4;80.4;64.5
22:00:53;MacBook-Margo;127.0.0.1;2.9;80.4;64.5
22:00:56;MacBook-Margo;127.0.0.1;4.8;80.2;64.5
22:00:59;MacBook-Margo;127.0.0.1;2.8;80.2;64.5
22:01:02;MacBook-Margo;127.0.0.1;3.0;80.9;64.5
22:01:05;MacBook-Margo;127.0.0.1;2.5;80.6;64.5
22:01:08;MacBook-Margo;127.0.0.1;3.8;80.5;64.5
22:01:11;MacBook-Margo;127.0.0.1;4.1;80.3;64.5
22:01:14;MacBook-Margo;127.0.0.1;4.3;81.3;64.5
22:01:17;MacBook-Margo;127.0.0.1;3.7;80.6;64.5
22:01:20;MacBook-Margo;127.0.0.1;3.1;80.4;64.5
22:01:23;MacBook-Margo;127.0.0.1;3.6;80.3;64.5
22:01:26;MacBook-Margo;127.0.0.1;3.5;80.3;64.5
22:01:29;MacBook-Margo;127.0.0.1;2.8;80.3;64.5
22:01:32;MacBook-Margo;127.0.0.1;2.6;80.3;64.5
22:01:35;MacBook-Margo;127.0.0.1;2.4;80.3;64.5
22:01:38;MacBook-Margo;127.0.0.1;3.9;80.2;64.5
22:01:41;MacBook-Margo;127.0.0.1;6.5;81.9;64.5
22:01:44;MacBook-Margo;127.0.0.1;2.8;80.8;64.5
22:01:47;MacBook-Margo;127.0.0.1;2.5;80.4;64.5
22:01:51;MacBook-Margo;127.0.0.1;5.3;80.2;64.5
22:01:54;MacBook-Margo;127.0.0.1;2.4;80.2;64.5
22:01:57;MacBook-Margo;127.0.0.1;3.4;80.2;64.5
22:02:00;MacBook-Margo;127.0.0.1;4.9;80.6;64.5
22:02:03;MacBook-Margo;127.0.0.1;2.7;80.5;64.5
22:02:06;MacBook-Margo;127.0.0.1;3.0;80.4;64.5
22:02:09;MacBook-Margo;127.0.0.1;2.5;80.2;64.5
22:02:12;MacBook-Margo;127.0.0.1;4.7;81.8;64.5
22:02:15;MacBook-Margo;127.0.0.1;2.8;80.7;64.5
22:02:18;MacBook-Margo;127.0.0.1;2.9;80.4;64.5
22:02:21;MacBook-Margo;127.0.0.1;2.8;80.1;64.5
22:02:24;MacBook-Margo;127.0.0.1;4.5;80.0;64.5
22:02:27;MacBook-Margo;127.0.0.1;3.1;80.0;64.5
22:02:30;MacBook-Margo;127.0.0.1;5.6;80.0;64.5
22:02:33;MacBook-Margo;127.0.0.1;2.4;80.0;64.5
22:02:36;MacBook-Margo;127.0.0.1;2.8;80.0;64.5
22:02:39;MacBook-Margo;127.0.0.1;2.6;80.0;64.5
22:02:42;MacBook-Margo;127.0.0.1;8.3;81.8;64.5
22:02:45;MacBook-Margo;127.0.0.1;3.4;81.0;64.5
22:02:48;MacBook-Margo;127.0.0.1;2.5;80.5;64.5
22:02:51;MacBook-Margo;127.0.0.1;4.5;80.3;64.5
22:02:54;MacBook-Margo;127.0.0.1;2.4;80.3;64.5
22:02:57;MacBook-Margo;127.0.0.1;3.5;80.3;64.5
22:03:00;MacBook-Margo;127.0.0.1;5.4;80.8;64.5
22:03:03;MacBook-Margo;127.0.0.1;3.1;80.6;64.5
22:03:06;MacBook-Margo;127.0.0.1;3.6;80.5;64.5
22:03:09;MacBook-Margo;127.0.0.1;3.1;80.3;64.5
22:03:12;MacBook-Margo;127.0.0.1;2.6;81.8;64.5
22:03:16;MacBook-Margo;127.0.0.1;2.8;80.7;64.5
22:03:19;MacBook-Margo;127.0.0.1;2.4;80.4;64.5
22:03:22;MacBook-Margo;127.0.0.1;5.0;80.1;64.5
22:03:25;MacBook-Margo;127.0.0.1;4.1;80.1;64.5
22:03:28;MacBook-Margo;127.0.0.1;2.5;80.1;64.5
22:03:31;MacBook-Margo;127.0.0.1;4.7;80.1;64.5
22:03:34;MacBook-Margo;127.0.0.1;2.6;80.2;64.5
22:03:37;MacBook-Margo;127.0.0.1;2.9;80.1;64.5
22:03:40;MacBook-Margo;127.0.0.1;2.3;80.1;64.5
22:03:43;MacBook-Margo;127.0.0.1;3.4;80.9;64.5
22:03:46;MacBook-Margo;127.0.0.1;2.8;80.5;64.5
22:03:49;MacBook-Margo;127.0.0.1;2.7;80.4;64.5
22:03:52;MacBook-Margo;127.0.0.1;6.1;80.2;64.5
22:03:55;MacBook-Margo;127.0.0.1;6.1;80.2;64.5
22:03:58;MacBook-Margo;127.0.0.1;2.8;80.1;64.5
22:04:01;MacBook-Margo;127.0.0.1;13.3;80.5;64.5
22:04:04;MacBook-Margo;127.0.0.1;12.4;80.6;64.5
22:04:07;MacBook-Margo;127.0.0.1;15.4;80.6;64.5
22:04:10;MacBook-Margo;127.0.0.1;19.3;80.7;64.5
22:04:13;MacBook-Margo;127.0.0.1;27.7;81.3;64.5
22:04:16;MacBook-Margo;127.0.0.1;18.4;80.8;64.5
22:04:19;MacBook-Margo;127.0.0.1;2.7;80.7;64.5
22:04:22;MacBook-Margo;127.0.0.1;3.2;80.4;64.5
22:04:25;MacBook-Margo;127.0.0.1;6.3;80.6;64.5
22:04:28;MacBook-Margo;127.0.0.1;2.8;80.5;64.5
22:04:31;MacBook-Margo;127.0.0.1;4.3;80.4;64.5
22:04:34;MacBook-Margo;127.0.0.1;3.1;80.4;64.5
22:04:38;MacBook-Margo;127.0.0.1;3.4;80.5;64.5
22:04:41;MacBook-Margo;127.0.0.1;2.5;80.4;64.5
22:04:44;MacBook-Margo;127.0.0.1;3.7;81.4;64.5
22:04:47;MacBook-Margo;127.0.0.1;3.1;80.5;64.5
22:04:50;MacBook-Margo;127.0.0.1;13.0;80.6;64.5
22:04:53;MacBook-Margo;127.0.0.1;5.4;80.9;64.5
22:04:56;MacBook-Margo;127.0.0.1;5.1;80.8;64.5
22:04:59;MacBook-Margo;127.0.0.1;3.5;80.7;64.5
22:05:02;MacBook-Margo;127.0.0.1;35.6;80.9;64.6
22:05:05;MacBook-Margo;127.0.0.1;3.0;80.7;64.5
22:05:08;MacBook-Margo;127.0.0.1;3.0;80.8;64.5
22:05:11;MacBook-Margo;127.0.0.1;3.1;80.7;64.5
22:05:14;MacBook-Margo;127.0.0.1;2.8;81.5;64.5
22:05:17;MacBook-Margo;127.0.0.1;3.3;80.6;64.5
22:05:20;MacBook-Margo;127.0.0.1;2.2;80.4;64.5
22:05:23;MacBook-Margo;127.0.0.1;5.4;80.3;64.5
22:05:26;MacBook-Margo;127.0.0.1;4.1;80.2;64.5
22:05:29;MacBook-Margo;127.0.0.1;2.8;80.2;64.5
22:05:32;MacBook-Margo;127.0.0.1;3.9;80.3;64.5
22:05:35;MacBook-Margo;127.0.0.1;2.5;80.2;64.5
22:05:38;MacBook-Margo;127.0.0.1;2.6;80.6;64.5
22:05:41;MacBook-Margo;127.0.0.1;5.6;82.0;64.5
22:05:44;MacBook-Margo;127.0.0.1;2.7;81.2;64.5
22:05:48;MacBook-Margo;127.0.0.1;3.4;80.8;64.5
22:05:51;MacBook-Margo;127.0.0.1;3.0;80.5;64.5
22:05:54;MacBook-Margo;127.0.0.1;2.4;80.5;64.5
22:05:57;MacBook-Margo;127.0.0.1;5.5;80.3;64.5
22:06:00;MacBook-Margo;127.0.0.1;4.3;80.7;64.5
22:06:03;MacBook-Margo;127.0.0.1;8.1;80.7;64.5
22:06:06;MacBook-Margo;127.0.0.1;2.2;80.7;64.5
22:06:09;MacBook-Margo;127.0.0.1;2.7;80.7;64.5
22:06:12;MacBook-Margo;127.0.0.1;5.9;82.0;64.5
22:06:15;MacBook-Margo;127.0.0.1;3.4;81.1;64.5
22:06:18;MacBook-Margo;127.0.0.1;3.7;80.8;64.5
22:06:21;MacBook-Margo;127.0.0.1;3.0;80.6;64.5
22:06:24;MacBook-Margo;127.0.0.1;3.3;80.7;64.5
22:06:27;MacBook-Margo;127.0.0.1;3.1;80.7;64.5
22:06:30;MacBook-Margo;127.0.0.1;18.5;80.8;64.5
22:06:33;MacBook-Margo;127.0.0.1;13.4;80.7;64.5
22:06:36;MacBook-Margo;127.0.0.1;3.0;80.9;64.5
22:06:39;MacBook-Margo;127.0.0.1;2.4;80.9;64.5
22:06:42;MacBook-Margo;127.0.0.1;3.6;82.1;64.5
22:06:45;MacBook-Margo;127.0.0.1;2.4;80.9;64.5
22:06:48;MacBook-Margo;127.0.0.1;2.4;80.9;64.5
22:06:51;MacBook-Margo;127.0.0.1;4.8;80.7;64.5
22:06:55;MacBook-Margo;127.0.0.1;2.6;80.6;64.5
22:06:58;MacBook-Margo;127.0.0.1;3.0;80.5;64.5
22:07:01;MacBook-Margo;127.0.0.1;3.0;80.9;64.5
22:07:04;MacBook-Margo;127.0.0.1;13.9;80.9;64.5
22:07:07;MacBook-Margo;127.0.0.1;3.3;80.9;64.5
22:07:10;MacBook-Margo;127.0.0.1;2.4;80.9;64.5
22:07:13;MacBook-Margo;127.0.0.1;3.6;80.7;64.5
22:07:16;MacBook-Margo;127.0.0.1;13.8;80.8;64.5
22:07:19;MacBook-Margo;127.0.0.1;12.7;80.7;64.5
22:07:22;MacBook-Margo;127.0.0.1;4.0;80.8;64.5
22:07:25;MacBook-Margo;127.0.0.1;5.6;80.7;64.5
22:07:28;MacBook-Margo;127.0.0.1;3.0;80.6;64.5
22:07:31;MacBook-Margo;127.0.0.1;2.4;80.9;64.5
22:07:34;MacBook-Margo;127.0.0.1;2.9;80.9;64.5
22:07:37;MacBook-Margo;127.0.0.1;10.0;80.9;64.5
22:07:40;MacBook-Margo;127.0.0.1;2.5;80.7;64.5
22:07:43;MacBook-Margo;127.0.0.1;4.5;81.6;64.5
22:07:46;MacBook-Margo;127.0.0.1;3.0;80.8;64.5
22:07:49;MacBook-Margo;127.0.0.1;3.3;80.6;64.5
22:07:52;MacBook-Margo;127.0.0.1;7.1;80.6;64.5
22:07:55;MacBook-Margo;127.0.0.1;7.9;81.0;64.5
22:07:58;MacBook-Margo;127.0.0.1;24.8;81.4;64.5
22:08:01;MacBook-Margo;127.0.0.1;4.2;81.0;64.5
22:08:04;MacBook-Margo;127.0.0.1;3.7;80.6;64.5
